region,year,month,T2M,T2M_MAX,T2M_MIN,T2MDEW,T2MWET,RH2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,WS2M,WS2M_MAX,WS2M_MIN,WD2M,PS,QV2M,GWETROOT,GWETTOP,GWETPROF,T2M_RANGE,PRECTOTCORR,total_precip_mm,avg_precip_mm,rainy_days,1 km monthly NDVI,1 km monthly EVI,1 km monthly VI Quality,1 km monthly red reflectance,1 km monthly NIR reflectance,1 km monthly blue reflectance,1 km monthly MIR reflectance
Central,2016,3,28.464193548387097,33.174838709677424,25.164193548387097,23.93354838709677,26.198709677419355,78.57096774193548,17.74451612903226,23.365806451612904,8.264193548387096,1.3612903225806452,2.0745161290322582,0.8080645161290323,214.60645161290324,100.02645161290324,18.726774193548387,0.5196774193548387,0.5164516129032258,0.5138709677419355,8.010645161290322,135.52,208.56707787513733,6.727970254036688,19.0,7109.974363987331,4100.525410756014,2740.2699392983386,459.5913146103488,2691.000413714572,249.91615637408995,860.9433376333977
Central,2016,4,28.182333333333336,32.397666666666666,25.145333333333333,24.26,26.22133333333333,80.85566666666666,19.742666666666665,24.457666666666668,9.277333333333331,1.2220000000000002,1.8553333333333333,0.739,210.79,99.96766666666667,19.094,0.5463333333333333,0.527,0.5443333333333334,7.252333333333333,69.71,85.89281398057938,2.863093799352646,16.0,7290.170282249179,5078.208529028244,3444.7041848228605,546.6986898046894,3514.336361271321,295.2515708697236,1030.0817126923334
Central,2016,5,26.82451612903225,30.30483870967742,24.38290322580645,24.051290322580645,25.437741935483867,85.75516129032258,16.820645161290322,23.676129032258064,7.960322580645161,1.300967741935484,1.9593548387096773,0.8103225806451613,210.7774193548387,100.19225806451612,18.797096774193548,0.597741935483871,0.6154838709677419,0.5861290322580646,5.921935483870969,217.94,186.57148158550265,6.018434889854923,23.0,7444.956655430517,5409.630291314703,4041.431280199333,545.4297958511561,3759.222642611652,299.0318214825367,1038.8734345667276
Central,2016,6,25.118666666666662,28.170666666666666,22.849666666666668,23.157666666666668,24.13833333333333,89.33233333333334,14.668,23.04733333333333,6.972333333333334,1.3296666666666668,1.9516666666666669,0.8583333333333333,211.7633333333333,100.348,17.776333333333334,0.7146666666666667,0.7496666666666667,0.7026666666666667,5.321,217.02,187.9276523590088,6.264255078633626,12.0,7513.164391017952,5479.383269015426,7732.181996841424,541.6150800447687,3829.170846183093,314.69891931984426,995.021625009044
Central,2016,7,24.634193548387096,28.12903225806452,22.18064516129032,22.54,23.587096774193547,88.67548387096774,14.208387096774192,23.081935483870968,6.719354838709678,1.4306451612903226,2.025483870967742,0.8661290322580646,217.41612903225808,100.28612903225806,17.12,0.6622580645161291,0.6816129032258064,0.6587096774193549,5.948387096774193,66.55,67.74512040615082,2.1853264647145427,10.0,6432.267481077522,4428.506145778943,10415.306870135382,803.1237593190654,3490.1746369874395,541.2653688944397,1174.8980985495443
Central,2016,8,24.84387096774193,28.91741935483871,21.98967741935484,22.037096774193547,23.440967741935484,85.33903225806452,13.95,23.83677419354839,6.572258064516129,1.3751612903225807,1.9706451612903224,0.7990322580645162,218.71935483870968,100.26548387096774,16.600645161290323,0.5896774193548386,0.5819354838709677,0.5877419354838709,6.927741935483871,103.6,67.10563468933105,2.164697893204228,2.0,5523.96109820674,3826.64986412006,9511.081252086577,1291.534816139383,3687.3315657889434,1034.5936041062,1480.8002214434766
Central,2016,9,24.826666666666664,28.16733333333333,22.48633333333333,22.954,23.89033333333333,89.79533333333333,14.892333333333331,24.869000000000003,7.109333333333334,1.239,1.7716666666666667,0.8089999999999999,220.43,100.23266666666667,17.566333333333333,0.6606666666666666,0.6940000000000001,0.647,5.681,235.56,157.54060912132263,5.251353637377421,12.0,6961.457399421496,5039.449472195432,8379.374115307031,727.5574444273802,3808.101596924666,500.90184482441214,1254.1717431583045
Central,2016,10,25.71548387096774,29.00774193548387,23.33903225806452,23.82161290322581,24.768387096774195,89.75806451612904,17.16,24.051290322580645,8.133225806451613,1.0383870967741935,1.52,0.6190322580645161,207.44193548387096,100.05387096774194,18.554193548387094,0.7706451612903226,0.7964516129032259,0.7545161290322581,5.668709677419354,224.97,229.01942706108093,7.387723453583256,19.0,7474.757582835321,5243.825241651272,7380.899737852582,517.1481470451218,3610.820925973248,282.9416987188378,1012.5025738145188
Central,2016,11,26.264333333333333,29.49533333333333,23.862,24.107000000000003,25.18566666666667,88.48866666666666,18.261000000000003,21.838666666666665,8.465,0.928,1.314,0.536,199.0833333333333,100.01166666666668,18.886666666666667,0.7586666666666667,0.7796666666666667,0.7453333333333333,5.633333333333334,99.85,152.06808960437775,5.068936320145925,22.0,7042.955059346682,4850.950010989476,8884.945897039624,592.807626418706,3447.07102809732,333.6244377069889,985.60711113998
Central,2016,12,26.14032258064516,29.6658064516129,23.43193548387097,23.44419354838709,24.79290322580645,86.02967741935484,16.893870967741936,19.46193548387097,7.651290322580645,0.91,1.315483870967742,0.4045161290322581,212.7483870967742,100.00419354838712,18.18483870967741,0.6954838709677419,0.7158064516129032,0.6880645161290322,6.233870967741935,43.0,54.61925810575485,1.7619115517985435,11.0,6589.974653476751,4202.176794095538,3738.8041694865096,617.8697789726546,3008.439769818526,334.7494248289136,933.680058950194
Central,2017,1,26.3483870967742,31.02,22.763548387096773,22.48935483870968,24.419032258064515,81.3283870967742,17.52258064516129,19.753225806451614,7.8748387096774195,1.0358064516129033,1.6425806451612903,0.4864516129032258,236.40967741935484,99.99838709677418,17.206774193548387,0.6167741935483871,0.6167741935483871,0.6125806451612903,8.256451612903225,52.75,65.7945306301117,2.122404213874571,7.0,5584.279971867863,3383.1329415010227,2814.2631847726047,740.5254072409426,2634.0689770170384,412.42967423717766,1095.158522181522
Central,2017,2,27.053571428571427,31.28464285714286,24.022142857142857,23.41357142857143,25.233571428571427,82.1125,16.83142857142857,19.803571428571427,7.570357142857143,1.0560714285714283,1.6128571428571428,0.5878571428571429,209.4928571428572,99.95178571428572,18.14857142857143,0.5707142857142857,0.5553571428571429,0.5678571428571428,7.2625,56.620000000000005,49.00051814317703,1.7500185051134654,9.0,6336.016477314133,3894.437116253896,2598.7371067507675,613.9689778473883,2782.386346889394,339.9537487281799,1087.802265404639
Central,2017,3,26.887096774193548,30.603548387096776,24.254516129032258,24.0783870967742,25.48258064516129,85.60548387096775,19.01967741935484,23.485806451612905,8.774516129032257,1.2764516129032255,1.9651612903225808,0.9006451612903227,218.4032258064516,99.92677419354838,18.87967741935484,0.6035483870967743,0.6119354838709677,0.594516129032258,6.349032258064516,143.18,116.21323549747468,3.7488140483056345,20.0,6449.487285604288,4321.189200484493,5071.352835432495,681.3834162788952,3215.587714539053,366.26364859835246,1194.1148178002898
Central,2017,4,26.748,29.834,24.434,24.57133333333333,25.661,88.44666666666667,18.624666666666663,23.674,8.679666666666666,1.129,1.6443333333333332,0.7663333333333333,210.69666666666663,99.95766666666668,19.444000000000003,0.653,0.6863333333333334,0.643,5.4,146.64,182.1365133523941,6.07121711174647,23.0,6906.83600697885,4776.851526470135,3840.212186755498,613.9822130618135,3425.794040735748,328.74810819549185,1134.349783950913
Central,2017,5,26.3783870967742,29.21548387096774,24.27806451612903,24.46032258064516,25.41935483870968,89.58193548387096,17.491612903225807,23.98032258064516,8.253548387096775,1.0874193548387097,1.583225806451613,0.7258064516129032,207.31290322580645,100.09064516129033,19.29064516129032,0.7290322580645162,0.7690322580645161,0.712258064516129,4.93741935483871,264.11,206.05922371149063,6.64707173262873,17.0,7483.104517318065,5284.227622059659,3170.2236355672967,508.4837953880344,3595.166432455121,277.2899215681069,1008.2562911459224
Central,2017,6,25.25933333333333,27.62066666666667,23.47833333333333,23.858666666666668,24.558,92.121,14.191333333333334,23.017666666666667,6.741333333333333,1.1363333333333332,1.6883333333333332,0.7333333333333333,213.63,100.18933333333332,18.576,0.8816666666666666,0.8783333333333334,0.8606666666666667,4.142333333333333,319.63,299.31424129009247,9.977141376336416,18.0,7590.880836037454,5278.08444585716,7911.169598394516,486.8736196436534,3561.770804727647,299.8820608846599,921.98733537033
Central,2017,7,24.294838709677418,27.48258064516129,21.996129032258064,22.546451612903223,23.42,90.32354838709678,13.753870967741936,23.423870967741934,6.492258064516129,1.4735483870967745,2.0925806451612905,0.9464516129032258,209.8774193548387,100.3474193548387,17.123548387096776,0.9167741935483872,0.8916129032258064,0.9016129032258065,5.486451612903227,135.25,94.96831369400024,3.0634939901290403,5.0,6775.927569206932,4741.006765994163,11760.556012947,732.009651691391,3593.936799949201,528.9924104804226,1093.6697730561436
Central,2017,8,23.975483870967743,27.423870967741934,21.504516129032258,22.08129032258065,23.0283870967742,89.58225806451614,13.557741935483872,23.54290322580645,6.3422580645161295,1.4161290322580644,1.9983870967741937,0.8948387096774193,216.7225806451613,100.26129032258063,16.651290322580646,0.7887096774193548,0.7987096774193548,0.7777419354838709,5.919354838709677,63.21,42.63980484008789,1.375477575486706,1.0,6396.281377753854,4473.646128770606,9006.833846729964,851.3997993586756,3583.8255411355844,605.1251042504675,1299.0137205966096
Central,2017,9,24.613,28.141666666666666,22.13733333333333,22.679666666666662,23.647,89.45833333333333,14.444666666666668,24.633333333333333,6.870333333333334,1.2613333333333334,1.7956666666666663,0.8083333333333333,210.55,100.21533333333332,17.28533333333333,0.7033333333333334,0.732,0.696,6.004333333333333,130.18,73.92516994476318,2.4641723314921062,4.0,7178.245231447998,5053.444524136091,6903.436686272625,583.5817259672098,3589.202078722006,333.6848230232494,1155.1404103228854
Central,2017,10,25.68064516129032,28.98354838709677,23.26870967741936,23.686774193548384,24.68387096774193,89.26064516129033,16.98967741935484,23.654516129032256,8.059677419354838,1.0451612903225806,1.519032258064516,0.6796774193548387,211.26774193548388,100.11451612903228,18.391935483870967,0.7087096774193548,0.737741935483871,0.6993548387096774,5.714838709677419,139.68,230.8253737688065,7.445979798993757,22.0,7186.889044158126,5065.358090641523,8210.442741018325,584.3555977650032,3600.543709011348,340.8314703125567,1067.4064164099664
Central,2017,11,25.86833333333333,29.165333333333333,23.472666666666665,23.65,24.759666666666664,88.25166666666668,17.87,22.023,8.329,0.9533333333333334,1.3743333333333332,0.5603333333333332,202.34,100.031,18.37033333333333,0.6966666666666667,0.7253333333333333,0.6859999999999999,5.692666666666667,113.94,123.33577987551688,4.1111926625172295,22.0,7390.069092177917,5213.277384073435,5628.302448718786,536.6506639392824,3614.553917890177,302.6147946143802,971.6319527320132
Central,2017,12,26.30516129032258,30.59354838709677,23.10322580645161,22.830322580645163,24.56870967741936,82.88580645161291,16.349677419354837,18.86870967741936,7.349354838709678,0.9358064516129032,1.426451612903226,0.3948387096774193,237.4193548387097,100.00419354838712,17.585483870967742,0.6438709677419355,0.6548387096774194,0.6396774193548388,7.490322580645161,56.15,74.02841246128082,2.388013305202607,8.0,6436.944201279455,4216.711173912215,2775.661580861563,659.0621906530864,3080.0476475432874,364.04966457497306,936.9741703161852
Central,2018,1,26.80548387096774,32.369032258064514,22.782258064516128,21.63,24.21741935483871,76.41870967741936,17.41322580645161,19.056451612903224,7.779677419354839,1.0329032258064517,1.6429032258064515,0.5222580645161291,217.041935483871,100.01193548387096,16.363548387096774,0.5525806451612902,0.5232258064516129,0.5548387096774193,9.586774193548386,8.9,10.826614379882812,0.34924562515751,1.0,5186.219333542848,3287.7284790820545,3667.8523422770495,872.7171988661207,2755.0740362936867,491.5964415204565,1128.7509547715506
Central,2018,2,27.955714285714286,33.195,24.39892857142857,23.0275,25.49142857142857,77.2042857142857,17.4025,20.96607142857143,7.893571428571429,1.4007142857142856,2.1607142857142856,0.7478571428571429,224.5107142857143,99.86142857142856,17.775,0.5103571428571428,0.4946428571428571,0.5085714285714286,8.796071428571429,79.15,48.70506885647774,1.739466744874205,7.0,5979.285609015304,3750.480430755583,2901.989581234185,713.1252598314709,2839.9303257177376,389.2058340163935,1202.070951971121
Central,2018,3,26.7583870967742,30.595806451612905,23.9741935483871,23.75709677419355,25.258064516129032,84.76870967741935,19.24870967741936,23.661290322580644,8.875483870967741,1.2964516129032255,2.0183870967741937,0.8661290322580646,221.07096774193548,99.99870967741936,18.50032258064516,0.5916129032258064,0.5954838709677419,0.5829032258064516,6.621612903225807,146.72,94.9277009665966,3.062183902148277,18.0,6450.082062863654,4117.401164913437,5770.145566185652,651.9279080195023,3015.4073597213555,355.9960924672624,1181.265599135681
Central,2018,4,26.486666666666668,29.896666666666665,23.986666666666668,23.918666666666663,25.203666666666667,86.60166666666667,17.997333333333334,22.743666666666662,8.319333333333335,1.2866666666666666,1.962,0.815,221.63333333333333,100.00133333333332,18.683333333333334,0.608,0.616,0.6006666666666667,5.91,119.0,73.31866189837456,2.4439553966124854,14.0,6589.320851370843,4703.519862903328,5872.208960687744,718.6050856620928,3544.918004897969,390.3254868859248,1264.0964830265805
Central,2018,5,25.741612903225807,28.51451612903226,23.64483870967742,23.96935483870968,24.855806451612903,90.28967741935485,16.852580645161293,23.884838709677418,7.956129032258065,1.2219354838709675,1.802903225806452,0.8306451612903226,217.85806451612905,100.10516129032258,18.71451612903226,0.6916129032258065,0.7306451612903225,0.6751612903225807,4.869677419354839,312.51,247.7250914573669,7.991131982495708,19.0,7088.590531525234,5125.072363899832,4833.447827948132,616.4289049294151,3678.912678262502,334.7574082010468,1133.5345121688792
Central,2018,6,25.16933333333333,28.051666666666662,23.058333333333334,23.404333333333334,24.28666666666667,90.27566666666668,15.741333333333332,23.078,7.454666666666667,1.3156666666666663,1.917333333333333,0.885,215.32333333333327,100.271,18.06433333333333,0.7906666666666667,0.8133333333333334,0.7756666666666666,4.993333333333334,196.77,151.40236163139343,5.0467453877131145,14.0,7349.533158742342,5084.223556111398,11707.878075572233,553.3735780447707,3556.900930337436,339.6397675800932,903.7883026130362
Central,2018,7,24.424516129032256,27.44806451612904,22.218709677419355,22.73709677419355,23.58,90.67451612903226,14.796129032258063,23.080322580645163,6.98,1.3335483870967744,1.972258064516129,0.8664516129032258,215.40967741935484,100.30612903225808,17.325806451612905,0.8416129032258064,0.8422580645161291,0.824516129032258,5.2293548387096775,146.4,73.17012417316437,2.3603265862311087,6.0,7429.446770736078,4845.982892555608,9436.97050446684,491.7621493910692,3280.975912243174,291.0476927180349,912.06248557304
Central,2018,8,24.176129032258064,27.68322580645161,21.4883870967742,22.121935483870967,23.15032258064516,88.85193548387096,16.114838709677418,24.71548387096774,7.591612903225807,1.401290322580645,2.0703225806451617,0.8558064516129033,223.3258064516129,100.31,16.690645161290323,0.7203225806451612,0.7406451612903227,0.7135483870967743,6.194838709677419,63.32,46.42702868580818,1.4976460866389736,9.0,7257.148994478272,4701.693501735837,8196.08989682357,529.4371874937011,3236.609921597029,318.9065212921161,994.1729026879354
Central,2018,9,24.90233333333333,28.132,22.625,23.09133333333333,23.996666666666663,90.09333333333332,15.523333333333332,25.178,7.409333333333333,1.2376666666666667,1.8153333333333328,0.8263333333333333,222.22666666666663,100.10766666666667,17.735,0.6973333333333332,0.7260000000000001,0.6866666666666668,5.507000000000001,151.65,167.78580233454704,5.5928600778182345,15.0,6134.867093221594,4453.852913269879,12409.78718852401,1020.1283681379788,3821.682179600573,841.910322644101,1358.0351590651665
Central,2018,10,25.595806451612905,28.63741935483871,23.316129032258065,23.773225806451613,24.68354838709677,90.09612903225806,16.806451612903224,24.231935483870966,7.985806451612904,1.0132258064516129,1.472258064516129,0.6751612903225807,219.4774193548387,100.09096774193549,18.49225806451613,0.7580645161290323,0.783225806451613,0.7429032258064516,5.321290322580645,210.88,174.5254589021206,5.629853512971632,21.0,7384.972087818251,5342.553195414755,6742.877684170322,569.3146520575768,3753.731943565968,366.4373009248896,1047.1584841723056
Central,2018,11,26.25733333333333,29.59133333333333,23.70833333333333,23.954666666666665,25.107000000000003,87.778,18.254,22.261666666666667,8.457,0.9346666666666666,1.3533333333333333,0.5396666666666667,211.06333333333333,100.007,18.717666666666663,0.7346666666666667,0.756,0.7233333333333333,5.883,92.9,102.43156671524048,3.4143855571746826,16.0,7368.453855085748,4962.327171005557,5492.004707872146,501.75723548422417,3362.3437261531176,282.8087575779138,914.260354733482
Central,2018,12,26.779032258064515,31.217741935483872,23.13225806451613,22.297096774193548,24.53774193548387,78.1974193548387,16.52032258064516,18.52258064516129,7.338387096774194,0.8319354838709677,1.2977419354838708,0.33,205.66451612903228,100.08645161290322,17.030645161290323,0.6338709677419354,0.6306451612903226,0.6319354838709678,8.085483870967742,18.009999999999998,13.257187336683272,0.4276512044091378,5.0,6340.93670429588,4035.040326259714,5161.340950731765,665.0705963289995,2965.263556840252,376.578864252247,937.5297755259209
Eastern,2000,2,27.80275862068965,35.4148275862069,21.68206896551724,15.377931034482758,21.59068965517241,54.138275862068966,18.96344827586207,20.77793103448276,10.083793103448276,1.889310344827586,3.310689655172414,0.6406896551724138,103.0206896551724,98.42724137931036,11.904827586206896,0.4651724137931035,0.3096551724137931,0.4724137931034483,13.732758620689657,22.36,26.13051337003708,0.9010521851736925,6.0,4099.582013600384,2675.9543291972395,4237.344461266285,1185.167460748416,2720.916866692944,789.3564493085655,1396.4836906656958
Eastern,2000,3,27.85451612903226,33.69903225806452,23.483870967741936,20.72774193548387,24.291935483870965,69.4358064516129,19.44967741935484,22.345161290322583,10.006451612903223,1.977741935483871,3.1206451612903225,0.9635483870967744,168.63870967741937,98.27129032258064,15.828064516129032,0.4890322580645161,0.4338709677419354,0.4877419354838709,10.21516129032258,85.88,131.5344969034195,4.24304828720708,12.0,5205.761484753265,3197.565147316124,3753.885497525952,795.2843250469219,2607.545913957248,448.97364820368233,1238.5473305933642
Eastern,2000,4,27.454666666666665,32.858,23.541,22.307333333333336,24.880666666666663,75.925,18.947,23.46966666666667,9.549666666666669,2.3063333333333333,3.481,1.2756666666666665,206.62,98.27566666666668,17.244000000000003,0.52,0.5006666666666667,0.5186666666666667,9.317,50.99,144.69642627239227,4.823214209079742,21.0,6719.591859287961,4697.905750868177,4494.297111798151,625.3391204015601,3394.315691547813,358.794436565953,1213.038638942151
Eastern,2000,5,26.931290322580644,32.221612903225804,23.187741935483874,22.340967741935483,24.635806451612904,78.33129032258064,18.467741935483872,23.97322580645161,9.47258064516129,2.166774193548388,3.169032258064516,1.248709677419355,194.84516129032252,98.4583870967742,17.260322580645163,0.5316129032258065,0.5158064516129033,0.5274193548387097,9.033870967741937,95.64,162.08070465922356,5.228409827716889,22.0,7175.618378963259,5226.527200771846,4639.668752780199,562.6920842293862,3680.558554283745,317.7903047815571,1088.6778268481833
Eastern,2000,6,25.297666666666665,29.854333333333333,22.04433333333333,21.744333333333334,23.520333333333333,82.41733333333333,15.879666666666669,23.096666666666668,8.303,1.9946666666666664,3.1753333333333336,1.1086666666666667,198.39,98.66133333333332,16.592,0.5633333333333332,0.5630000000000001,0.5563333333333333,7.81,147.99,178.58231508731842,5.952743836243948,21.0,7627.416248122764,5422.746702320142,5872.965073423927,463.3731196050705,3663.170181661593,267.24472786402254,869.5846987979269
Eastern,2000,7,24.22774193548387,28.591290322580647,20.818064516129034,21.09161290322581,22.66032258064516,83.79645161290323,16.69935483870968,23.067419354838712,9.08516129032258,2.213225806451613,3.3425806451612905,1.2170967741935486,215.95483870967743,98.64645161290322,15.932903225806452,0.6151612903225806,0.6270967741935485,0.6080645161290322,7.773225806451613,137.91,121.7942144870758,3.9288456286153486,10.0,7511.733392680258,5287.591616616786,7115.385549752147,486.24900667182055,3583.9390273725303,292.28046093770445,888.5210077165127
Eastern,2000,8,24.14032258064516,28.66322580645161,20.77935483870968,21.08516129032258,22.61258064516129,84.19612903225806,14.926774193548388,23.787419354838708,7.992258064516129,2.085806451612903,3.250322580645161,1.088064516129032,214.6903225806452,98.7174193548387,15.90709677419355,0.6158064516129033,0.6238709677419355,0.6132258064516128,7.883870967741935,114.0,114.86850035190582,3.7054354952227686,6.0,7128.000779898158,4784.242456151665,10836.608305067268,655.3645826683055,3449.822812058223,450.64650814844646,981.4011115540786
Eastern,2000,9,24.635,29.083,21.26033333333333,21.46833333333333,23.051666666666662,83.65733333333333,15.139,24.961,7.581666666666666,2.0603333333333333,3.2573333333333334,1.0873333333333333,221.73,98.58166666666666,16.304,0.605,0.6096666666666667,0.6006666666666667,7.822666666666667,114.72,150.9931824207306,5.033106080691019,15.0,6486.280570032907,4446.874111830899,11703.98801388058,897.3516935252433,3586.387341309572,736.8613346218935,1186.0854411621813
Eastern,2000,10,25.92806451612903,31.302258064516128,21.84709677419355,21.41354838709677,23.67064516129032,78.39096774193548,17.789032258064516,23.5058064516129,9.115806451612904,1.69,2.841290322580645,0.746774193548387,181.2870967741936,98.57225806451612,16.25903225806452,0.5641935483870968,0.5425806451612903,0.5645161290322581,9.45516129032258,70.36,185.70448809862137,5.9904673580200445,19.0,7501.591865157158,5124.8430983615945,7824.9723480849825,478.0573099556908,3466.219833660939,282.85374674180616,948.7308750128948
Eastern,2000,11,26.594,32.54633333333333,22.128,21.34333333333333,23.967666666666663,76.03,18.68933333333333,21.294,9.515333333333333,1.7606666666666666,2.81,0.8726666666666667,159.22,98.40966666666668,16.249333333333333,0.5446666666666666,0.522,0.5446666666666666,10.418333333333331,61.35,58.6059610247612,1.9535320341587064,13.0,7493.081380422198,4768.063601544472,4980.803739300967,408.2359287167648,3078.6084217363573,230.46887531008335,773.2536964566067
Eastern,2000,12,26.916774193548385,33.52870967741936,21.76903225806452,19.017419354838708,22.96709677419355,66.41709677419354,17.70225806451613,19.642903225806453,9.07032258064516,1.582258064516129,2.8080645161290323,0.5287096774193548,133.10645161290324,98.50129032258064,14.209354838709675,0.4932258064516129,0.4535483870967742,0.5,11.75967741935484,4.18,20.8195720911026,0.6715990997129871,6.0,6170.529474049212,3729.986444018556,2817.85725721878,602.0040366241344,2668.16536321029,340.4359190628027,883.8273917964125
Eastern,2001,1,28.096129032258062,34.9158064516129,22.51322580645161,17.629032258064516,22.863225806451613,58.75516129032258,18.386451612903222,19.455483870967743,8.123870967741935,1.5883870967741935,2.685161290322581,0.606774193548387,144.2774193548387,98.46354838709676,13.161935483870968,0.4629032258064516,0.2738709677419355,0.4709677419354838,12.40258064516129,2.97,18.46903610229492,0.5957753581385459,3.0,5483.673607113435,3090.2855450186667,2539.2099421488765,651.3256224429142,2324.6997490674908,371.3664905703046,994.0969593309618
Eastern,2001,2,27.89071428571429,34.816785714285714,22.238571428571426,16.596071428571427,22.244642857142857,57.55142857142857,18.40642857142857,19.54142857142857,8.044285714285715,1.9625,3.2982142857142853,0.8014285714285715,152.125,98.35428571428572,12.950714285714286,0.4667857142857143,0.3235714285714285,0.4710714285714285,12.578214285714283,29.53,27.11099088191986,0.9682496743542808,7.0,4919.826851754172,2775.441519634655,2527.265088991617,741.8475795728293,2252.799061271718,421.5521071739271,1165.8515847629017
Eastern,2001,3,27.53935483870968,33.14774193548387,23.387096774193548,21.865806451612904,24.70290322580645,73.91483870967743,19.85967741935484,23.06258064516129,9.118387096774194,2.3332258064516127,3.6806451612903226,1.2032258064516128,206.21612903225807,98.36645161290323,16.781935483870967,0.5012903225806451,0.4906451612903225,0.4980645161290322,9.760645161290322,83.84,149.08283099532127,4.8091235804942345,24.0,6226.489821970024,3967.8299653094423,2538.87540086067,624.5204538531486,2865.309466623533,347.0387715663493,1164.9561412043267
Eastern,2001,4,27.421,32.876666666666665,23.506,22.43933333333333,24.930666666666664,76.787,19.426,24.34466666666667,9.115666666666668,2.2063333333333333,3.4186666666666667,1.2033333333333334,199.65,98.37533333333334,17.379,0.5286666666666667,0.5166666666666667,0.523,9.370666666666668,99.85,172.73767213523388,5.757922404507796,25.0,7093.922978460973,4950.119801752138,2503.4534594420325,541.6474592898455,3416.481058167104,302.05877832175054,1084.9291823246474
Eastern,2001,5,26.173548387096773,30.36806451612903,23.08806451612904,22.88032258064516,24.52806451612903,83.5341935483871,19.292580645161287,24.02354838709677,9.07516129032258,1.9458064516129032,2.9480645161290324,1.0916129032258066,198.73548387096776,98.53774193548388,17.807419354838707,0.5664516129032258,0.5638709677419355,0.5593548387096774,7.28,136.62,205.75700518488884,6.63732274789964,23.0,7496.367028484119,5275.920535700124,2594.416960425677,474.70515924186833,3536.1220212575936,265.79824189134735,941.149002677156
Eastern,2001,6,24.733666666666668,28.510666666666665,21.84633333333333,22.266,23.500333333333334,86.981,17.165666666666667,23.71033333333333,8.123333333333333,1.9583333333333333,3.088,1.1093333333333333,209.1833333333333,98.69466666666668,17.108333333333334,0.6453333333333333,0.676,0.631,6.664333333333333,211.86,223.0665897727013,7.435552992423376,19.0,7568.638969415315,5204.260586184289,4404.998460030993,458.2189310574264,3469.547923968285,271.2935277227704,799.6036186290975
Eastern,2001,7,23.751612903225805,27.81903225806452,20.74483870967742,21.441290322580645,22.595806451612905,87.52032258064517,15.765806451612905,23.79,7.475483870967742,2.47741935483871,3.553870967741936,1.4954838709677418,208.92903225806447,98.73612903225806,16.27193548387097,0.7006451612903225,0.7296774193548388,0.6935483870967742,7.074193548387097,143.56,62.528556764125824,2.017050218197608,11.0,6734.280858260127,4740.64420261935,8445.011210130098,741.7690616561079,3602.674991100824,591.7077565215392,1022.1458841778972
Eastern,2001,8,23.703548387096777,28.15419354838709,20.3483870967742,21.07903225806452,22.392903225806453,86.07548387096774,13.835806451612903,24.164516129032258,6.567741935483871,2.516451612903226,3.5925806451612905,1.502258064516129,214.5290322580645,98.83096774193548,15.889354838709677,0.6445161290322581,0.6658064516129032,0.6425806451612904,7.805806451612903,101.72,37.804493486881256,1.2194997898993951,3.0,5358.324714431751,3567.137941173596,8244.443262493573,1326.9916379034903,3549.8060889737767,1115.0504745970763,1520.1827787573322
Eastern,2001,9,24.21466666666667,28.674666666666667,20.750333333333334,21.299,22.755,84.76833333333335,15.361,24.773333333333333,7.27,2.067333333333333,3.283,0.997,218.39666666666665,98.64066666666668,16.137666666666668,0.6223333333333334,0.6413333333333334,0.6166666666666667,7.924333333333333,146.14,119.45255190134048,3.981751730044683,10.0,6558.932714316711,4196.436413302795,10529.24492937804,750.6621962399665,3209.461486949566,565.7201303022896,1143.9672211601985
Eastern,2001,10,25.725806451612904,30.706451612903223,21.878709677419355,22.056129032258063,23.89,81.7641935483871,18.14451612903225,23.360645161290325,8.488709677419354,1.6606451612903226,2.7074193548387098,0.7893548387096774,178.7935483870968,98.57709677419356,16.91032258064516,0.6003225806451613,0.6003225806451613,0.6006451612903226,8.827741935483871,99.17,124.0455704331398,4.001470013972251,17.0,7113.323956830826,4667.259447100402,8763.23914166496,553.4890803484204,3256.706911008569,359.65170436769665,977.6851442186604
Eastern,2001,11,26.514666666666663,32.117333333333335,22.301666666666662,21.618666666666662,24.067666666666664,77.19233333333334,17.952,21.301,8.264666666666667,1.665,2.732333333333333,0.637,169.92000000000002,98.50233333333334,16.496333333333332,0.5603333333333335,0.538,0.5633333333333332,9.815666666666669,56.66,73.77040910720825,2.459013636906941,13.0,7076.17109975848,4532.857886865958,7932.577055596754,491.3287321859058,3063.747465975841,276.9810181233852,855.2845259539065
Eastern,2001,12,27.754516129032258,34.31354838709677,22.68870967741936,20.61354838709677,24.18354838709677,69.25451612903225,17.60967741935484,19.753870967741936,7.98258064516129,1.7341935483870967,2.729032258064516,0.7277419354838709,169.26451612903224,98.41451612903224,15.629032258064516,0.51,0.4754838709677419,0.5170967741935484,11.62483870967742,7.46,18.04691457748413,0.5821585347575526,5.0,6580.2798797570185,3991.77112565599,4048.007425478962,532.9042157346444,2745.547072235442,296.71377877706885,894.7018462583596
